user_id,is_anomaly,anomaly_score,risk_level,reason
851,0,-0.3566132319364168,Low,Normal behavior
852,0,-0.3775526910546676,Low,Normal behavior
853,0,-0.3399555115073886,Low,Normal behavior
854,0,-0.3741126264893525,Low,Normal behavior
855,0,-0.395281413240625,Low,Normal behavior
856,0,-0.3796745519291367,Low,Normal behavior
857,0,-0.3845435942492671,Low,Normal behavior
858,1,-0.5573902453987157,Medium,total_email_size: 262871122.00; max_email_size: 5968649.00; avg_email_size: 682782.14
859,0,-0.3917020665491508,Low,Normal behavior
860,1,-0.5361421816034271,Medium,total_email_size: 119312487.00; max_email_size: 6053368.00; avg_email_size: 430731.00
861,0,-0.4187080028906367,Low,Normal behavior
862,0,-0.45483542215461065,Low,Normal behavior
863,0,-0.38902949477550575,Low,Normal behavior
864,0,-0.4733890304710874,Low,Normal behavior
865,0,-0.4395915222488569,Low,Normal behavior
866,0,-0.47745564212649094,Medium,Normal behavior
867,0,-0.3570453805593212,Low,Normal behavior
868,0,-0.374368405838607,Low,Normal behavior
869,0,-0.35811601463553416,Low,Normal behavior
870,0,-0.3743648571154258,Low,Normal behavior
871,0,-0.48479954280387255,Medium,Normal behavior
872,0,-0.3508663417309243,Low,Normal behavior
873,0,-0.38795566911113766,Low,Normal behavior
874,0,-0.380258396783523,Low,Normal behavior
875,0,-0.40708154135643027,Low,Normal behavior
876,0,-0.4420414831866023,Low,Normal behavior
877,0,-0.40494244802327234,Low,Normal behavior
878,0,-0.3556672182701784,Low,Normal behavior
879,0,-0.3825192853419739,Low,Normal behavior
880,0,-0.3729877321120141,Low,Normal behavior
881,0,-0.38822083348605235,Low,Normal behavior
882,0,-0.39858108743054793,Low,Normal behavior
883,0,-0.48858440736908604,Medium,Normal behavior
884,0,-0.4175313392891768,Low,Normal behavior
885,1,-0.5727470353122476,Medium,total_email_size: 254583738.00; max_email_size: 9306903.00; avg_email_size: 829262.99
886,0,-0.3591782883328934,Low,Normal behavior
887,1,-0.5483133274496526,Medium,total_email_size: 38722583.00; max_email_size: 6876548.00; avg_email_size: 1249115.58
888,0,-0.34678468207985846,Low,Normal behavior
889,0,-0.412359966231553,Low,Normal behavior
890,0,-0.3714981201613413,Low,Normal behavior
891,0,-0.4542293018094003,Low,Normal behavior
892,0,-0.37540103599399405,Low,Normal behavior
893,0,-0.392048826951971,Low,Normal behavior
894,0,-0.3776010385111896,Low,Normal behavior
895,0,-0.3960939968534234,Low,Normal behavior
896,0,-0.4286764804084391,Low,Normal behavior
897,0,-0.34169122759899273,Low,Normal behavior
898,0,-0.36657911837698626,Low,Normal behavior
899,0,-0.3851627728020962,Low,Normal behavior
900,1,-0.516699823179572,Medium,total_email_size: 145145820.00; max_email_size: 5165333.00; avg_email_size: 539575.54
901,0,-0.4022196532460183,Low,Normal behavior
902,0,-0.4210745790526395,Low,Normal behavior
903,1,-0.6360900091149928,High,total_email_size: 151766174.00; max_email_size: 9178673.00; avg_email_size: 259429.36
904,0,-0.38809681224180964,Low,Normal behavior
905,0,-0.38365172624434835,Low,Normal behavior
906,0,-0.36814509262473305,Low,Normal behavior
907,0,-0.3926190159765894,Low,Normal behavior
908,1,-0.5364803384580117,Medium,total_email_size: 246338018.00; max_email_size: 10820740.00; avg_email_size: 643180.20
909,0,-0.4283451445034594,Low,Normal behavior
910,0,-0.37097218150276307,Low,Normal behavior
911,0,-0.3673823924575004,Low,Normal behavior
912,0,-0.3850944200516598,Low,Normal behavior
913,0,-0.46831504185800044,Low,Normal behavior
914,0,-0.3812340592576051,Low,Normal behavior
915,0,-0.4815251233567128,Medium,Normal behavior
916,0,-0.37388388297718883,Low,Normal behavior
917,0,-0.4840971320055597,Medium,Normal behavior
918,1,-0.5701769756717441,Medium,total_email_size: 74499794.00; max_email_size: 4807343.00; avg_email_size: 225074.91
919,0,-0.3889095000716592,Low,Normal behavior
920,0,-0.42208796261038506,Low,Normal behavior
921,0,-0.3403641062676319,Low,Normal behavior
922,0,-0.43603498507883004,Low,Normal behavior
923,1,-0.5553762703841122,Medium,total_email_size: 164622225.00; max_email_size: 7332396.00; avg_email_size: 497348.11
924,0,-0.39504221254928673,Low,Normal behavior
925,0,-0.3438251660108834,Low,Normal behavior
926,0,-0.463178274784781,Low,Normal behavior
927,1,-0.5489732122330739,Medium,total_email_size: 183234925.00; max_email_size: 10313365.00; avg_email_size: 663894.66
928,0,-0.3457234969742568,Low,Normal behavior
929,0,-0.39718087320793377,Low,Normal behavior
930,0,-0.4294519972534728,Low,Normal behavior
931,0,-0.363089977141494,Low,Normal behavior
932,0,-0.37007621937508584,Low,Normal behavior
933,0,-0.3452234689613921,Low,Normal behavior
934,0,-0.44765570224707213,Low,Normal behavior
935,0,-0.38588887336272504,Low,Normal behavior
936,0,-0.3805479781377627,Low,Normal behavior
937,0,-0.4040858979583392,Low,Normal behavior
938,0,-0.40113287276482107,Low,Normal behavior
939,0,-0.4766527922584272,Medium,Normal behavior
940,0,-0.3698353374432285,Low,Normal behavior
941,0,-0.3867819038240865,Low,Normal behavior
942,1,-0.5161055832683789,Medium,total_email_size: 171449884.00; max_email_size: 8182175.00; avg_email_size: 485693.72
943,0,-0.3951582927137865,Low,Normal behavior
944,0,-0.37790702710619656,Low,Normal behavior
945,0,-0.4130907929164736,Low,Normal behavior
946,0,-0.34982770879482744,Low,Normal behavior
947,0,-0.3777007056247423,Low,Normal behavior
948,0,-0.3978774842772865,Low,Normal behavior
949,0,-0.35413335425595777,Low,Normal behavior
950,0,-0.3456827283519761,Low,Normal behavior
951,0,-0.43051476548844697,Low,Normal behavior
952,0,-0.3702453660960442,Low,Normal behavior
953,0,-0.3799585675123722,Low,Normal behavior
954,1,-0.7264157148476709,High,total_email_size: 142040143.00; max_email_size: 8479912.00; avg_email_size: 421484.10
955,0,-0.40098583494169526,Low,Normal behavior
956,1,-0.5514005565333086,Medium,total_email_size: 176099992.00; max_email_size: 7848171.00; avg_email_size: 657089.52
957,0,-0.38431869427697213,Low,Normal behavior
958,0,-0.36471964427981685,Low,Normal behavior
959,0,-0.496027985421229,Medium,Normal behavior
960,0,-0.3520774450643823,Low,Normal behavior
961,0,-0.4023677537074683,Low,Normal behavior
962,0,-0.3794801155491413,Low,Normal behavior
963,0,-0.3877764210867368,Low,Normal behavior
964,0,-0.3514048623257392,Low,Normal behavior
965,0,-0.3731070106121335,Low,Normal behavior
966,0,-0.3813713706169582,Low,Normal behavior
967,0,-0.4274630423061929,Low,Normal behavior
968,0,-0.35590034676473853,Low,Normal behavior
969,0,-0.3638509209656386,Low,Normal behavior
970,0,-0.4236900457262672,Low,Normal behavior
971,0,-0.45011373789041537,Low,Normal behavior
972,0,-0.3569599651789074,Low,Normal behavior
973,0,-0.4719629325601333,Low,Normal behavior
974,0,-0.47443832546103465,Low,Normal behavior
975,1,-0.5769965558542337,Medium,total_email_size: 228835384.00; max_email_size: 8073135.00; avg_email_size: 693440.56
976,0,-0.3401359798611336,Low,Normal behavior
977,0,-0.487061133771255,Medium,Normal behavior
978,0,-0.3499785182449219,Low,Normal behavior
979,0,-0.46030014140417236,Low,Normal behavior
980,0,-0.3532534120260364,Low,Normal behavior
981,0,-0.35468277688259464,Low,Normal behavior
982,0,-0.41897249196852854,Low,Normal behavior
983,0,-0.36195310089795935,Low,Normal behavior
984,0,-0.39967157270510956,Low,Normal behavior
985,0,-0.40311421136097014,Low,Normal behavior
986,0,-0.372903269679668,Low,Normal behavior
987,1,-0.5168268122778221,Medium,total_email_size: 264923282.00; max_email_size: 9319747.00; avg_email_size: 591346.61
988,0,-0.3896644112743601,Low,Normal behavior
989,0,-0.4509876835270931,Low,Normal behavior
990,0,-0.3633408212699122,Low,Normal behavior
991,0,-0.40617194549404606,Low,Normal behavior
992,0,-0.37559895839451035,Low,Normal behavior
993,0,-0.40677632328226304,Low,Normal behavior
994,0,-0.4229735886775924,Low,Normal behavior
995,0,-0.375089871568153,Low,Normal behavior
996,1,-0.6793187023850924,High,total_email_size: 257029540.00; max_email_size: 9247614.00; avg_email_size: 790860.12
997,0,-0.39678029567855344,Low,Normal behavior
998,0,-0.34836686912945436,Low,Normal behavior
999,0,-0.4010097452151501,Low,Normal behavior
1000,0,-0.3635742218103813,Low,Normal behavior
1001,0,-0.3687234419511397,Low,Normal behavior
1002,0,-0.4146321263029926,Low,Normal behavior
1003,1,-0.5118139458167655,Medium,total_email_size: 280618831.00; max_email_size: 9907696.00; avg_email_size: 534512.06
1004,0,-0.3757254020280892,Low,Normal behavior
1005,0,-0.3823882231109625,Low,Normal behavior
1006,0,-0.38894172570681446,Low,Normal behavior
1007,0,-0.36141996179445207,Low,Normal behavior
1008,0,-0.4447446541948177,Low,Normal behavior
1009,0,-0.42042364257994824,Low,Normal behavior
1010,1,-0.524574059059141,Medium,total_email_size: 241175364.00; max_email_size: 9496531.00; avg_email_size: 650068.37
1011,0,-0.39292066899419603,Low,Normal behavior
1012,0,-0.41526140557282293,Low,Normal behavior
1013,0,-0.4424122878776578,Low,Normal behavior
1014,1,-0.5103497193685144,Medium,total_email_size: 240703541.00; max_email_size: 12495131.00; avg_email_size: 891494.60
1015,0,-0.4053147295334055,Low,Normal behavior
1016,1,-0.5702253811615162,Medium,total_email_size: 334369167.00; max_email_size: 8100883.00; avg_email_size: 604645.87
1017,0,-0.3818908511443784,Low,Normal behavior
1018,0,-0.42270589864671404,Low,Normal behavior
1019,1,-0.5647670077155229,Medium,total_email_size: 200273839.00; max_email_size: 8294522.00; avg_email_size: 637814.77
1020,0,-0.36705192492493843,Low,Normal behavior
1021,0,-0.40300318224815007,Low,Normal behavior
1022,0,-0.4381455311977781,Low,Normal behavior
1023,0,-0.3545059231870771,Low,Normal behavior
1024,1,-0.5893364330047773,Medium,total_email_size: 75337510.00; max_email_size: 5945575.00; avg_email_size: 271976.57
1025,0,-0.37270354301169395,Low,Normal behavior
1026,1,-0.6128923196206073,Medium,total_email_size: 199294918.00; max_email_size: 8735736.00; avg_email_size: 517649.14
1027,0,-0.4023255359480716,Low,Normal behavior
1028,0,-0.3799014002518661,Low,Normal behavior
1029,0,-0.3646844189732729,Low,Normal behavior
1030,0,-0.362447628622019,Low,Normal behavior
1031,0,-0.40651983395605346,Low,Normal behavior
1032,0,-0.3718480186780612,Low,Normal behavior
1033,0,-0.3623180265385499,Low,Normal behavior
1034,0,-0.35165514268026843,Low,Normal behavior
1035,0,-0.4060766681513583,Low,Normal behavior
1036,0,-0.43693058486227576,Low,Normal behavior
1037,0,-0.3505449858329788,Low,Normal behavior
1038,0,-0.38350229054549184,Low,Normal behavior
1039,0,-0.46190627114095123,Low,Normal behavior
1040,0,-0.38264381492807614,Low,Normal behavior
1041,0,-0.39870959678199436,Low,Normal behavior
1042,0,-0.35887246197296957,Low,Normal behavior
1043,0,-0.38519755407781847,Low,Normal behavior
1044,1,-0.58342822239911,Medium,total_email_size: 171232215.00; max_email_size: 9855441.00; avg_email_size: 480989.37
1045,0,-0.5009611291984276,Medium,Normal behavior
1046,0,-0.35372317426708527,Low,Normal behavior
1047,0,-0.35139435779993755,Low,Normal behavior
1048,0,-0.38757601685303106,Low,Normal behavior
1049,0,-0.40934894568303504,Low,Normal behavior
1050,0,-0.3576246438113087,Low,Normal behavior
1051,0,-0.3638551674468684,Low,Normal behavior
1052,0,-0.4932107159068451,Medium,Normal behavior
1053,0,-0.36907965269980575,Low,Normal behavior
1054,0,-0.40156262556158895,Low,Normal behavior
1055,0,-0.38931214612718595,Low,Normal behavior
1056,0,-0.3941599584117565,Low,Normal behavior
1057,1,-0.7096573720208784,High,total_email_size: 143552704.00; max_email_size: 8538762.00; avg_email_size: 428515.53
1058,1,-0.630868798919824,High,total_email_size: 265744071.00; max_email_size: 7039994.00; avg_email_size: 495791.18
1059,1,-0.5637801220663585,Medium,total_email_size: 163895384.00; max_email_size: 6508260.00; avg_email_size: 513778.63
1060,0,-0.3644437675466145,Low,Normal behavior
1061,1,-0.6375242484380248,High,total_email_size: 131937844.00; max_email_size: 11501320.00; avg_email_size: 505508.98
1062,0,-0.49364011855456497,Medium,Normal behavior
1063,0,-0.3715591754951138,Low,Normal behavior
1064,0,-0.3680113930746219,Low,Normal behavior
1065,0,-0.37965062980230857,Low,Normal behavior
1066,0,-0.4221245723283934,Low,Normal behavior
1067,1,-0.6010366788375152,Medium,total_email_size: 194093902.00; max_email_size: 6753575.00; avg_email_size: 493877.61
1068,0,-0.4702311961281801,Low,Normal behavior
1069,0,-0.3605610027275401,Low,Normal behavior
1070,0,-0.3943001740797407,Low,Normal behavior
1071,0,-0.38617817406034605,Low,Normal behavior
1072,0,-0.4024183969601613,Low,Normal behavior
1073,0,-0.3921483887589575,Low,Normal behavior
1074,0,-0.4965806816852858,Medium,Normal behavior
1075,0,-0.41951488134957665,Low,Normal behavior
1076,0,-0.37214891912799447,Low,Normal behavior
1077,0,-0.3581315526834502,Low,Normal behavior
1078,1,-0.5154266668168468,Medium,total_email_size: 169030558.00; max_email_size: 6817490.00; avg_email_size: 521699.25
1079,0,-0.4944083941983674,Medium,Normal behavior
1080,0,-0.3659020222657038,Low,Normal behavior
1081,0,-0.3453758868403547,Low,Normal behavior
1082,0,-0.3685802159151468,Low,Normal behavior
1083,0,-0.4464632002758807,Low,Normal behavior
1084,0,-0.36949145322685123,Low,Normal behavior
1085,0,-0.3708570148013732,Low,Normal behavior
1086,0,-0.44441729731844126,Low,Normal behavior
1087,0,-0.44217356250378864,Low,Normal behavior
1088,0,-0.39021652468147594,Low,Normal behavior
1089,1,-0.5776301569773332,Medium,total_email_size: 22553075.00; max_email_size: 4668121.00; avg_email_size: 777692.24
1090,0,-0.3815052708442023,Low,Normal behavior
1091,0,-0.39801166564216645,Low,Normal behavior
1092,0,-0.3670118349980616,Low,Normal behavior
1093,0,-0.36279187083517717,Low,Normal behavior
1094,0,-0.40034708025688476,Low,Normal behavior
1095,0,-0.49520850184158194,Medium,Normal behavior
1096,0,-0.3724803694756212,Low,Normal behavior
1097,0,-0.3986522748885193,Low,Normal behavior
1098,0,-0.4925800188723775,Medium,Normal behavior
1099,0,-0.48266773213651126,Medium,Normal behavior
1100,0,-0.38384821072359465,Low,Normal behavior
1101,0,-0.41948907699299853,Low,Normal behavior
1102,1,-0.5857143438811442,Medium,total_email_size: 113435755.00; max_email_size: 5453565.00; avg_email_size: 312495.19
1103,1,-0.5268681171103002,Medium,total_email_size: 225086544.00; max_email_size: 10029494.00; avg_email_size: 684153.63
1104,0,-0.44143744238332083,Low,Normal behavior
1105,0,-0.3802662273780691,Low,Normal behavior
1106,0,-0.49431854370364303,Medium,Normal behavior
1107,1,-0.5728528888664477,Medium,total_email_size: 110081429.00; max_email_size: 8539833.00; avg_email_size: 325684.70
1108,0,-0.36475610236641437,Low,Normal behavior
1109,0,-0.4014441688246686,Low,Normal behavior
1110,0,-0.4414671543731926,Low,Normal behavior
1111,0,-0.3942307710445339,Low,Normal behavior
1112,1,-0.5593581118434947,Medium,total_email_size: 109407541.00; max_email_size: 6680566.00; avg_email_size: 321786.89
1113,0,-0.44501575799588466,Low,Normal behavior
1114,0,-0.41181718370726716,Low,Normal behavior
1115,0,-0.41410234529784745,Low,Normal behavior
1116,1,-0.5893709960584806,Medium,total_email_size: 121615597.00; max_email_size: 8053761.00; avg_email_size: 420815.21
1117,0,-0.46920787319128787,Low,Normal behavior
1118,0,-0.3992480392063828,Low,Normal behavior
1119,0,-0.34575721551244515,Low,Normal behavior
1120,0,-0.36831688353337827,Low,Normal behavior
1121,0,-0.41470939179746175,Low,Normal behavior
1122,0,-0.40868391036627033,Low,Normal behavior
1123,0,-0.4594945401764291,Low,Normal behavior
1124,0,-0.39897524448930693,Low,Normal behavior
1125,0,-0.41021717128435264,Low,Normal behavior
1126,0,-0.38590450562414114,Low,Normal behavior
1127,0,-0.4483980603459261,Low,Normal behavior
1128,1,-0.5250632869633958,Medium,total_email_size: 124980519.00; max_email_size: 8966891.00; avg_email_size: 454474.61
1129,0,-0.376028727161868,Low,Normal behavior
1130,0,-0.3718559802618055,Low,Normal behavior
1131,0,-0.4907286445096159,Medium,Normal behavior
1132,0,-0.3769377106913361,Low,Normal behavior
1133,0,-0.42097931500228114,Low,Normal behavior
1134,1,-0.6269839122767594,High,total_email_size: 15410241.00; max_email_size: 5193907.00; avg_email_size: 513674.70
1135,0,-0.4956978996543696,Medium,Normal behavior
1136,1,-0.5152326464618018,Medium,total_email_size: 136021656.00; max_email_size: 5067435.00; avg_email_size: 433189.99
1137,0,-0.3698944895208155,Low,Normal behavior
1138,1,-0.6112386892551583,Medium,total_email_size: 103532258.00; max_email_size: 10302481.00; avg_email_size: 349771.14
1139,0,-0.3674378500776709,Low,Normal behavior
1140,0,-0.36546340694247315,Low,Normal behavior
1141,0,-0.39007541759165126,Low,Normal behavior
1142,0,-0.3721739109676709,Low,Normal behavior
1143,0,-0.37093474630857237,Low,Normal behavior
1144,0,-0.38522489603617394,Low,Normal behavior
1145,0,-0.3736139261645068,Low,Normal behavior
1146,0,-0.44045753640166296,Low,Normal behavior
1147,0,-0.458518669365251,Low,Normal behavior
1148,0,-0.36515014788899536,Low,Normal behavior
1149,0,-0.36877344446202054,Low,Normal behavior
1150,1,-0.622516550953469,High,total_email_size: 114353837.00; max_email_size: 7024436.00; avg_email_size: 397061.93
1151,0,-0.4137203164003453,Low,Normal behavior
1152,0,-0.34135699058531954,Low,Normal behavior
1153,0,-0.34876288408793554,Low,Normal behavior
1154,0,-0.38469195619150165,Low,Normal behavior
1155,1,-0.6256253593475025,High,total_email_size: 270364481.00; max_email_size: 7228820.00; avg_email_size: 533263.28
1156,0,-0.36090706295523856,Low,Normal behavior
1157,1,-0.5366435552774699,Medium,total_email_size: 12567097.00; max_email_size: 2377404.00; avg_email_size: 433348.17
1158,0,-0.40886990387330774,Low,Normal behavior
1159,1,-0.541134264957779,Medium,total_email_size: 88953550.00; max_email_size: 11730232.00; avg_email_size: 999478.09
1160,0,-0.3481890450740003,Low,Normal behavior
1161,0,-0.34790546016656926,Low,Normal behavior
1162,0,-0.37625959068119463,Low,Normal behavior
1163,0,-0.36809285192517643,Low,Normal behavior
1164,0,-0.4066189175978832,Low,Normal behavior
1165,0,-0.3505688810244091,Low,Normal behavior
1166,1,-0.6020984908795706,Medium,total_email_size: 106271267.00; max_email_size: 9888572.00; avg_email_size: 390703.19
1167,0,-0.42293856986314077,Low,Normal behavior
1168,0,-0.4006540146919415,Low,Normal behavior
1169,0,-0.4924357076565334,Medium,Normal behavior
1170,0,-0.4217635942147561,Low,Normal behavior
1171,0,-0.3780116844954167,Low,Normal behavior
1172,0,-0.4358885738547377,Low,Normal behavior
1173,0,-0.34713086352713945,Low,Normal behavior
1174,1,-0.5424209635223667,Medium,total_email_size: 169983454.00; max_email_size: 7803759.00; avg_email_size: 258726.72
1175,0,-0.4057901097772051,Low,Normal behavior
1176,1,-0.5579805987299341,Medium,total_email_size: 228040177.00; max_email_size: 8283648.00; avg_email_size: 699509.75
1177,0,-0.4910595489614858,Medium,Normal behavior
1178,1,-0.6933629759554019,High,total_email_size: 27885642.00; max_email_size: 3281149.00; avg_email_size: 697141.05
1179,0,-0.39819311869185897,Low,Normal behavior
1180,0,-0.3469138828224941,Low,Normal behavior
1181,0,-0.43370143354557655,Low,Normal behavior
1182,0,-0.38928096300672965,Low,Normal behavior
1183,0,-0.4120282152303895,Low,Normal behavior
1184,0,-0.38686344793090693,Low,Normal behavior
1185,0,-0.37614542219931146,Low,Normal behavior
1186,0,-0.4447515323416294,Low,Normal behavior
1187,0,-0.3722908056924159,Low,Normal behavior
1188,0,-0.3678547471666186,Low,Normal behavior
1189,0,-0.39882748068457724,Low,Normal behavior
1190,0,-0.38024120213616347,Low,Normal behavior
1191,1,-0.5061680729642536,Medium,total_email_size: 165652120.00; max_email_size: 5890750.00; avg_email_size: 598022.09
1192,0,-0.38815016615393005,Low,Normal behavior
1193,0,-0.3531658133703692,Low,Normal behavior
1194,0,-0.3742590333778045,Low,Normal behavior
1195,1,-0.6238159472574706,High,total_email_size: 84237742.00; max_email_size: 4903398.00; avg_email_size: 304107.37
1196,0,-0.4671157119535827,Low,Normal behavior
1197,0,-0.3693592837356629,Low,Normal behavior
1198,1,-0.726851031828261,High,total_email_size: 144555806.00; max_email_size: 6109625.00; avg_email_size: 469337.03
1199,0,-0.35434779017861207,Low,Normal behavior
1200,0,-0.4291614763560061,Low,Normal behavior
1201,0,-0.3506862540713695,Low,Normal behavior
1202,1,-0.6183493866752295,High,total_email_size: 81669521.00; max_email_size: 6051359.00; avg_email_size: 286559.72
1203,0,-0.44721576737507845,Low,Normal behavior
1204,0,-0.3734314815520414,Low,Normal behavior
1205,0,-0.4958659445359996,Medium,Normal behavior
1206,0,-0.3779123264772897,Low,Normal behavior
1207,0,-0.42137879801181033,Low,Normal behavior
1208,0,-0.34420259263318964,Low,Normal behavior
1209,0,-0.34969276508413827,Low,Normal behavior
1210,0,-0.36690078280383487,Low,Normal behavior
1211,0,-0.41094231556214705,Low,Normal behavior
1212,0,-0.3622107599052752,Low,Normal behavior
1213,0,-0.3874675631613839,Low,Normal behavior
1214,0,-0.3708310931059821,Low,Normal behavior
1215,0,-0.4477993624491751,Low,Normal behavior
1216,0,-0.4074452458467687,Low,Normal behavior
1217,0,-0.3394395247507047,Low,Normal behavior
1218,0,-0.40712227982297544,Low,Normal behavior
1219,1,-0.6151644913031125,High,total_email_size: 122928786.00; max_email_size: 6487805.00; avg_email_size: 448645.20
1220,0,-0.37100016967884303,Low,Normal behavior
1221,0,-0.4461804541556923,Low,Normal behavior
1222,0,-0.41347366485056813,Low,Normal behavior
1223,0,-0.34732730103517934,Low,Normal behavior
1224,1,-0.5656779438691194,Medium,total_email_size: 147319315.00; max_email_size: 6209651.00; avg_email_size: 437149.30
1225,0,-0.3758380352060239,Low,Normal behavior
1226,0,-0.3467131896873266,Low,Normal behavior
1227,0,-0.49544693534347595,Medium,Normal behavior
1228,0,-0.35983986929687456,Low,Normal behavior
1229,0,-0.3992958046340913,Low,Normal behavior
1230,0,-0.37742055628019033,Low,Normal behavior
1231,0,-0.4570354790493873,Low,Normal behavior
1232,0,-0.3780625407788001,Low,Normal behavior
1233,0,-0.3435946055944854,Low,Normal behavior
1234,0,-0.4051740913585118,Low,Normal behavior
1235,0,-0.383410836726009,Low,Normal behavior
1236,0,-0.4107853356310752,Low,Normal behavior
1237,0,-0.3697087284327858,Low,Normal behavior
1238,0,-0.38402929820219983,Low,Normal behavior
1239,0,-0.37897855292360716,Low,Normal behavior
1240,0,-0.47156017341851675,Low,Normal behavior
1241,1,-0.5503092684967744,Medium,total_email_size: 169777092.00; max_email_size: 8538762.00; avg_email_size: 533890.23
1242,0,-0.3662996722523823,Low,Normal behavior
1243,0,-0.4317593242362564,Low,Normal behavior
1244,1,-0.5908712615107413,Medium,total_email_size: 21480664.00; max_email_size: 3662856.00; avg_email_size: 692924.65
1245,0,-0.4565039616385026,Low,Normal behavior
1246,0,-0.45058277125141444,Low,Normal behavior
1247,0,-0.3515745768008927,Low,Normal behavior
1248,0,-0.4797544783632152,Medium,Normal behavior
1249,0,-0.36160620757618733,Low,Normal behavior
1250,0,-0.45755749312690963,Low,Normal behavior
1251,0,-0.3900171380422891,Low,Normal behavior
1252,0,-0.3727272346413493,Low,Normal behavior
1253,0,-0.3718664515800074,Low,Normal behavior
1254,0,-0.40800967925495474,Low,Normal behavior
1255,0,-0.389685849470906,Low,Normal behavior
1256,0,-0.39636530631643807,Low,Normal behavior
1257,0,-0.47309629497885164,Low,Normal behavior
1258,0,-0.345209526987957,Low,Normal behavior
1259,0,-0.37452723834977236,Low,Normal behavior
1260,1,-0.610275259395711,Medium,total_email_size: 129856934.00; max_email_size: 8178897.00; avg_email_size: 364766.67
1261,0,-0.42242980118221113,Low,Normal behavior
1262,1,-0.6183593558025513,High,total_email_size: 186425805.00; max_email_size: 8717340.00; avg_email_size: 437619.26
1263,0,-0.37169644181135375,Low,Normal behavior
1264,0,-0.40076371650411774,Low,Normal behavior
1265,0,-0.38631782368807194,Low,Normal behavior
1266,0,-0.3761021569225929,Low,Normal behavior
1267,0,-0.502245609195657,Medium,Normal behavior
1268,0,-0.3640671959029485,Low,Normal behavior
1269,0,-0.36801904158156556,Low,Normal behavior
1270,0,-0.41191568177604554,Low,Normal behavior
1271,0,-0.4046319328279499,Low,Normal behavior
1272,0,-0.3858907001123571,Low,Normal behavior
1273,0,-0.37288019588588145,Low,Normal behavior
1274,0,-0.3536779429150792,Low,Normal behavior
1275,0,-0.3567316654171353,Low,Normal behavior
1276,0,-0.4326823976347336,Low,Normal behavior
1277,0,-0.4943011836573931,Medium,Normal behavior
1278,0,-0.39200791490557524,Low,Normal behavior
1279,0,-0.38262167354245774,Low,Normal behavior
1280,0,-0.3762034678082684,Low,Normal behavior
1281,0,-0.4762797183756928,Medium,Normal behavior
1282,1,-0.5458535260308249,Medium,total_email_size: 88271608.00; max_email_size: 7401007.00; avg_email_size: 267489.72
1283,0,-0.4008863857764223,Low,Normal behavior
1284,0,-0.3652055424829673,Low,Normal behavior
1285,0,-0.3937433993151504,Low,Normal behavior
1286,0,-0.41396497743182675,Low,Normal behavior
1287,0,-0.35478385130248863,Low,Normal behavior
1288,0,-0.375585652380781,Low,Normal behavior
1289,0,-0.37790792824645175,Low,Normal behavior
1290,1,-0.5207689491801493,Medium,total_email_size: 488612794.00; max_email_size: 12305843.00; avg_email_size: 563567.24
1291,0,-0.4817578194450622,Medium,Normal behavior
1292,0,-0.42617813532415305,Low,Normal behavior
1293,0,-0.43504336357766293,Low,Normal behavior
1294,0,-0.39530055373455464,Low,Normal behavior
1295,0,-0.4565793039833397,Low,Normal behavior
1296,0,-0.3946166011272671,Low,Normal behavior
1297,0,-0.37017506332542993,Low,Normal behavior
1298,0,-0.3544579058181792,Low,Normal behavior
1299,0,-0.3626094038875457,Low,Normal behavior
1300,0,-0.365133836770005,Low,Normal behavior
1301,0,-0.454892183242862,Low,Normal behavior
1302,0,-0.49283611365388474,Medium,Normal behavior
1303,0,-0.39972195404058286,Low,Normal behavior
1304,0,-0.37132914017694113,Low,Normal behavior
1305,0,-0.3639502034590565,Low,Normal behavior
1306,0,-0.42858411791132695,Low,Normal behavior
1307,1,-0.533213955998879,Medium,total_email_size: 311893095.00; max_email_size: 12153761.00; avg_email_size: 551047.87
1308,0,-0.3967115463865845,Low,Normal behavior
1309,0,-0.35740612851556197,Low,Normal behavior
1310,1,-0.6309674575304659,High,total_email_size: 111355217.00; max_email_size: 5873226.00; avg_email_size: 407894.57
1311,0,-0.428207186355343,Low,Normal behavior
1312,0,-0.3630057477808344,Low,Normal behavior
1313,0,-0.3452673399153645,Low,Normal behavior
1314,0,-0.401938137307978,Low,Normal behavior
1315,0,-0.359013212192552,Low,Normal behavior
1316,0,-0.3827092140021196,Low,Normal behavior
1317,0,-0.38576277061606484,Low,Normal behavior
1318,0,-0.34448347432181187,Low,Normal behavior
1319,0,-0.45002184196843453,Low,Normal behavior
1320,0,-0.4163956136923373,Low,Normal behavior
1321,0,-0.376258314652537,Low,Normal behavior
1322,1,-0.6314832336722422,High,total_email_size: 41295604.00; max_email_size: 7734417.00; avg_email_size: 1007209.85
1323,0,-0.362418958093694,Low,Normal behavior
1324,0,-0.3889770593662167,Low,Normal behavior
1325,0,-0.4493390354559687,Low,Normal behavior
1326,0,-0.34342686911092624,Low,Normal behavior
1327,0,-0.3423533333830573,Low,Normal behavior
1328,0,-0.35621845220513215,Low,Normal behavior
1329,0,-0.417273868315458,Low,Normal behavior
1330,0,-0.40333691974786084,Low,Normal behavior
1331,0,-0.43904067407760144,Low,Normal behavior
1332,0,-0.39817525266211445,Low,Normal behavior
1333,0,-0.4045775449211052,Low,Normal behavior
